"alpha","avglen","dflen","pos","neg"
0.1,1.72817221486173,0.0582623402173834,0,0
0.15,1.46248991580796,0.0544791275224736,0,0
0.2,1.4367194827497,0.0554601639128795,0,0
0.25,1.24025040282463,0.0477842431347986,0.000384948513136368,0
0.3,1.15606895428636,0.0482055940961478,0.00259840246367048,0
0.35,0.991946912943148,0.0432130818183337,0.0141468578577615,0
0.4,0.908593198413875,0.0505383815801252,0.0440766047541141,0
0.45,0.771812809670033,0.0503115100254076,0.141179867192763,0
0.5,0.66599971690502,0.0479275834661089,0.263304782985276,0.00163603118082956
0.05,2.04327011319714,0.0472019351572666,0,0
0.1,1.74789136253168,0.052583291979103,0,0
0.15,1.59031964752993,0.0461880344395182,0,0
0.2,1.41885528240673,0.0611159271391463,0,0
0.25,1.25841777734729,0.0518371794186219,0.000192474256568184,0
0.3,1.13377859257952,0.0806996849419359,0.00750649600615918,0
0.35,0.963429985778487,0.0503000155576191,0.0287749013569435,0
0.4,0.864509648978536,0.0630505410602132,0.0666923299008758,0
0.45,0.775887468238815,0.0546700370616711,0.12087383312482,0
0.5,0.718064023667644,0.0463335633120967,0.162640746800115,0
0.05,2.09001253652198,0.132446577465184,0,0
0.1,1.73150604996435,0.0593475377966955,0,0
0.15,1.59240185635385,0.0451528427224751,0,0
0.2,1.34965596350445,0.0499395451618621,0.00144355692426138,0
0.25,1.19756695471918,0.0799629945043995,0.00221345395053412,0
0.3,1.1339928728247,0.0491223624943861,0.00798768164757964,0
0.35,0.92448343792059,0.0417161214733305,0.0287749013569435,0
0.4,0.879127059799536,0.03980342011773,0.073236454624194,0
0.45,0.7254134508066,0.0809874334997365,0.200173226830911,0
0.5,0.665782817583373,0.0614924594121835,0.292464632855356,0
0.05,1.99536617313124,0.137758245549133,0,0
0.1,1.77911554570094,0.0438549672498083,0,0
0.15,1.58982771412311,0.0776738297947626,0,0
0.2,1.38527729509671,0.0615727612665211,0,0
0.25,1.25113514771535,0.0701554800233069,0.00153979405254547,0
0.3,1.10577591258751,0.0724755853614431,0.00702531036473872,0
0.35,0.919393546106179,0.0449832680860187,0.0447502646521028,0.00105860841112501
0.4,0.879567220428383,0.0813603157118542,0.0600519680492734,0
0.45,0.786719749780202,0.0656962948824158,0.099412953517467,0
0.5,0.770241502750528,0.047262545088384,0.128861514772399,0
0.05,1.9674728236876,0.131711375309772,0,0
0.1,1.73695222817044,0.0539522982814599,0,0
0.15,1.56604591551457,0.103529821277137,0,0
0.2,1.39954223585005,0.0662022571229789,0,0
0.25,1.20435444087506,0.0589430997523864,0.00096237128284092,0
0.3,1.13728056796433,0.0463720282020813,0.00548551631219324,0
0.35,0.943508292262759,0.0472548137015745,0.0337792320277163,0
0.4,0.861214330777086,0.0494504253420247,0.0526417091713983,0
0.45,0.786910620593619,0.0596116060665016,0.111538831681263,0
0.5,0.700657780605043,0.0402197259247591,0.175728996246752,0
0.05,2.11907768753303,0.060964866781732,0,0
0.1,1.8154061179356,0.080436847942127,0,0
0.15,1.57285217109432,0.0569808050700289,0,0
0.2,1.45577403818898,0.0467814602706307,0.000288711384852276,0
0.25,1.2275326595575,0.0502141406047886,0.0011548455394091,0
0.3,1.07127505230722,0.0461173017748106,0.0112597440092388,0
0.35,0.988888452419185,0.0618921954222101,0.00702531036473872,0
0.4,0.881800929879637,0.0706136464451205,0.0463862958329323,0
0.45,0.833536655288756,0.0538725017930028,0.0767009912424213,0
0.5,0.700933541247437,0.0622117224107044,0.2347223558849,0
0.05,2.16971449505736,0.0897143706002838,0,0
0.1,1.73340302106027,0.107746879964692,0,0
0.15,1.63687342654809,0.0479167507519338,0,0
0.2,1.4837595965527,0.0519123764172397,0,0
0.25,1.18671311983573,0.0747674189425104,0.00307958810509094,0
0.3,1.07836924765124,0.079712315260483,0.00808391877586373,0
0.35,1.02069906230003,0.0524514954051837,0.0209796939659321,0
0.4,0.880401567635026,0.0431490441698847,0.0601482051775575,0
0.45,0.809428624631169,0.0501135473983828,0.10441728418824,0
0.5,0.768498369112812,0.0509802264347302,0.132903474160331,0
0.05,2.01448582156839,0.045380971925889,0,0
0.1,1.8882328819746,0.0488364476878221,0,0
0.15,1.62162461669184,0.0789226556805598,0,0
0.2,1.40292265780831,0.0838187996784051,0,0
0.25,1.22797574212614,0.0485701867638161,0.000192474256568184,0
0.3,1.1297189472286,0.043012633243021,0.00279087672023867,0
0.35,0.987683543740181,0.0429958657931846,0.0416706765470118,0
0.4,0.870971096941943,0.0524420185295456,0.0908478491001829,0
0.45,0.756120926942575,0.0485696277278554,0.151477239919161,0
0.5,0.667165175952077,0.0444795797667194,0.270426330478299,0
0.05,2.04497440193553,0.059756410616913,0,0
0.1,1.75780802836567,0.0733623579358319,0,0
0.15,1.64567437297758,0.0526501671886643,0,0
0.2,1.47578612064599,0.0733111732904697,0,0
0.25,1.25586570519314,0.0603309043587112,0.00105860841112501,0
0.3,1.12808294581269,0.0493735703732733,0.00779520739101145,0
0.35,0.960108247793306,0.0438373024129556,0.0278125300741026,0
0.4,0.891098723205912,0.0420278649846041,0.0471561928592051,0
0.45,0.80005200161789,0.0423914526738185,0.10913290347416,0
0.5,0.704176850323171,0.0536763431957548,0.227793282648446,0
0.05,2.11716090891553,0.05059882312921,0,0
0.1,1.67565465219648,0.048836933445746,0,0
0.15,1.60384949775962,0.0528380582873404,0,0
0.2,1.35508069120944,0.0458230144622515,0,0
0.25,1.29821009909588,0.0624506393210283,0.00048118564142046,0
0.3,1.13050015996533,0.0477947082615168,0.00741025887787508,0
0.35,0.967683010774291,0.0537191640494996,0.0110672697526706,0
0.4,0.891827145310164,0.0492172996396083,0.0621691848715234,0
0.45,0.801493463890648,0.0623501118445769,0.0977769223366375,0
0.5,0.69258917569714,0.0588453116143494,0.171783273987104,0
0.05,2.12477916303227,0.0829577102994977,0,0
0.1,1.87308754122915,0.0643842774645707,0,0
0.15,1.61149500156437,0.0594274118321279,0,0
0.2,1.39741000787453,0.0759405998879554,0.00105860841112501,0
0.25,1.2566932178544,0.0469834346676466,0,0
0.3,1.03329362455924,0.0443595206482638,0.0351265518236936,0
0.35,0.936072552455662,0.0445818891929892,0.0229044365316139,0
0.4,0.883538139301597,0.0870201780643618,0.0447502646521028,0
0.45,0.764237540392042,0.0530218984473935,0.155711673563661,0
0.5,0.655593130234368,0.0520363548089272,0.223751323260514,0
0.05,1.9879598389522,0.0717511062510942,0,0
0.1,1.812033354116,0.0453523178048565,0,0
0.15,1.61069152716608,0.051248883770282,0,0
0.2,1.40120723232414,0.135087974058701,0.000577422769704552,0
0.25,1.21211688262453,0.0885482495224763,0.00298335097680685,0
0.3,1.04147731496276,0.0490884591692606,0.0204022711962275,0
0.35,0.964040342428469,0.0925546034775288,0.0243479934558753,0
0.4,0.871308634828282,0.0432727500687269,0.0506207294774324,0
0.45,0.813011715502108,0.0436572510896529,0.0985468193629102,0
0.5,0.708803871253786,0.0556548915030168,0.250890193436628,0
0.05,2.12707016153779,0.0544949234399208,0,0
0.1,1.66212096987926,0.0479284581755802,0,0
0.15,1.56565751034237,0.0692402382886711,0,0
0.2,1.42602730664991,0.0423002662500666,0.000866134154556828,0
0.25,1.20001108912047,0.0493220975726382,0.000192474256568184,0
0.3,1.12062542393866,0.0474999445650618,0.00346453661822731,0
0.35,0.942880201409457,0.0409707252521862,0.0498508324511597,0
0.4,0.89025293245463,0.0478765729680143,0.0621691848715234,0
0.45,0.806132785004047,0.0452026846278184,0.0968145510537965,0
0.5,0.769554414314871,0.0459938675913656,0.130112597440092,0
0.05,2.13602875245537,0.0783021022181953,0,0
0.1,1.78943223973092,0.0547671930906403,0,0
0.15,1.57631064874154,0.053161968778198,0,0
0.2,1.44084089436343,0.0711763830151723,0,0
0.25,1.21056835082968,0.0571951701134622,0.00134731979597729,0
0.3,1.17192379633106,0.0889679549782106,0.00654412472331826,0
0.35,0.999098744064921,0.0480524683550289,0.0469637186026369,0
0.4,0.964435039132217,0.0493492069826374,0.034549129053989,0
0.45,0.778386491289594,0.0431930172745501,0.119141564815706,0
0.5,0.693420997100339,0.0450386051619949,0.206236165912809,0
0.05,2.10517184714878,0.0463815399190995,0,0
0.1,1.74744711824296,0.0451488695083962,0,0
0.15,1.5777594282495,0.0731834418797813,0,0
0.2,1.41058840966987,0.0486257894305759,0,0
0.25,1.20406508827429,0.102507928218804,0.00173226830911366,0
0.3,1.18100022109429,0.0779877630428841,0.00856510441728419,0
0.35,1.0015137841703,0.0573778303081249,0.0192474256568184,0
0.4,0.848990944993985,0.0437645412287484,0.0641901645654894,0
0.45,0.818781566920153,0.0585798407154379,0.127417957848138,0
0.5,0.673994637591866,0.0645082742516302,0.207391011452218,0
0.05,2.2083856915415,0.0835726487006633,0,0
0.1,1.78243673902563,0.049044221139479,0,0
0.15,1.51518087953062,0.0528061874750942,0,0
0.2,1.37606823405635,0.0481574640574444,0,0
0.25,1.27372313073438,0.0531337500626375,0.000673659897988644,0
0.3,1.07545479591762,0.0537294417737739,0.00971994995669329,0
0.35,0.954759476024426,0.0433631277166743,0.0265614474064094,0
0.4,0.896581341885261,0.0667223410888796,0.050235780964296,0
0.45,0.776866653434127,0.0459075762757848,0.141661052834183,0
0.5,0.684120797421011,0.0548776039023648,0.222788951977673,0
0.05,2.15964686467557,0.0667491354617075,0,0
0.1,1.71981144899849,0.0895626001524211,0,0
0.15,1.53864609495782,0.0500012339252659,0,0
0.2,1.3766381068998,0.0468345649094405,0.00182850543739775,0
0.25,1.28367836035371,0.0721268184414997,0.000384948513136368,0
0.3,1.09506386010559,0.0775940502895495,0.0163603118082956,0
0.35,1.01797440244683,0.0639113668534358,0.014628043499182,0
0.4,0.885123265462234,0.0781778491116583,0.0824752189394668,0
0.45,0.763915166711286,0.0481732187326562,0.112404965835819,0
0.5,0.647555840381764,0.0585887729766502,0.28409200269464,0
0.05,2.0768145218149,0.0544538711147019,0,0
0.1,1.80034792329188,0.0521015412884743,0,0
0.15,1.61591569593431,0.0568804041587987,0,0
0.2,1.38056194972791,0.0482442645545176,0,0
0.25,1.35432270685073,0.102478995014941,0.00048118564142046,0
0.3,1.15825891416576,0.054121233784279,0.00182850543739775,0
0.35,1.03069726266309,0.0481190587665912,0.0151092291406024,0
0.4,0.923272414062762,0.0429168073190401,0.048118564142046,0
0.45,0.745425838387181,0.0490967782883977,0.158406313155615,0
0.5,0.716878495487111,0.0432677501476839,0.140313733038206,0
0.05,2.05008459794007,0.0667912762915399,0,0
0.1,1.82662995530812,0.0624673363430133,0,0
0.15,1.46980727237546,0.0560677347333536,0,0
0.2,1.40091721604191,0.0412441651640262,0,0
0.25,1.25924291697278,0.119605450472096,0.00423443364450005,0
0.3,1.09566380554615,0.0436302126499043,0.0141468578577615,0
0.35,0.994521469485219,0.0540793192923459,0.0130882494466365,0
0.4,0.834622651193591,0.0453283365789388,0.0770859397555577,0
0.45,0.800375828851559,0.0805123890644666,0.107785583678183,0
0.5,0.625049627942994,0.0425156489263197,0.274179578481378,0
0.05,2.15515775027513,0.0504222736959259,0,0
0.1,1.75287857800263,0.0529405859414795,0,0
0.15,1.5288429128439,0.049375862376252,0,0
0.2,1.43907072378478,0.0526869819243025,0,0
0.25,1.21099759240286,0.0429996627745026,0.00134731979597729,0
0.3,1.13862345851889,0.106047102877999,0.0195361370416707,0
0.35,0.979665530291319,0.0541252908275549,0.0352227889519777,0
0.4,0.871857624219792,0.0960243922805522,0.0647675873351939,0
0.45,0.824084888603594,0.0464377856829375,0.0768934654989895,0
0.5,0.713441122494053,0.0613708790051395,0.24059282071023,0
0.05,2.1356217834909,0.0713682532492285,0,0
0.1,1.75049748254986,0.0431925184930252,0,0
0.15,1.59358394154259,0.146351361730149,0,0
0.2,1.3722887244029,0.0795717936698552,0,0
0.25,1.26881057135762,0.12783193111721,0.00548551631219324,0
0.3,1.14502102431722,0.0553332133515863,0.0036570108747955,0
0.35,1.01775681206625,0.0435134963826286,0.0114522182658069,0
0.4,0.885087577055114,0.045421301168278,0.0824752189394668,0
0.45,0.759843085718608,0.0414275975196119,0.151188528534309,0
0.5,0.668148339898932,0.0526291630576298,0.265903185448946,0
0.05,2.07093386764233,0.0622480640885557,0,0
0.1,1.7151459715074,0.0514874702525795,0,0
0.15,1.534785194272,0.070960078775086,0,0
0.2,1.31690095158159,0.0790534590216152,0,0
0.25,1.23715973051393,0.0490340596249315,0.00144355692426138,0
0.3,1.0583585989966,0.0450379834227106,0.00567799056876143,0
0.35,0.974127672747327,0.0526520103447145,0.0231931479164662,0
0.4,0.939333952356067,0.0676818311892541,0.0332980463862958,0
0.45,0.775562977221031,0.0491200681890272,0.120681358868251,0
0.5,0.711048524710743,0.045932373233293,0.184871523433741,0
0.05,2.0545029552357,0.0530960244754852,0,0
0.1,1.8279192047734,0.0475647517590518,0,0
0.15,1.60773282044238,0.0846312042346167,0,0
0.2,1.4320992764272,0.0523370150642725,0,0
0.25,1.27137719867615,0.0551936664421721,0,0
0.3,1.05231952655752,0.0535704783509107,0.0143393321143297,0
0.35,0.985988814248174,0.082678547252989,0.0144355692426138,0
0.4,0.862371628840277,0.0525953907540724,0.0510056779905688,0
0.45,0.821181261601431,0.0608724723522317,0.10913290347416,0
0.5,0.701022367944783,0.0535717650688017,0.211048022327014,0
0.05,2.13303118689692,0.0653260807210151,0,0
0.1,1.83400253378014,0.0749843411371895,0,0
0.15,1.68886010242683,0.0694046380061613,0,0
0.2,1.35877983125946,0.0510256534516555,0.000866134154556828,0
0.25,1.22683017708218,0.0900787037385015,0.00105860841112501,0
0.3,1.17733754027949,0.0498071276312763,0.00442690790106823,0
0.35,0.997251037839191,0.0436956224941271,0.0215571167356366,0
0.4,0.836536482236184,0.0679608476640963,0.0916177461264556,0
0.45,0.767975482260685,0.0656570650436699,0.143682032528149,0
0.5,0.63047030959898,0.0606786211632447,0.284958136849196,0
0.05,2.13186396458078,0.0615805168889956,0,0
0.1,1.91130089995896,0.0655531477638278,0,0
0.15,1.59354704473319,0.0571539600096438,0,0
0.2,1.39032011071921,0.0531047105653171,0.00105860841112501,0
0.25,1.32586709686039,0.0549439571991558,0.000866134154556828,0
0.3,1.05928090020445,0.0611416096844304,0.0148205177557502,0
0.35,1.02743714422603,0.0533683372647986,0.0130882494466365,0
0.4,0.88130013438187,0.0495701098842473,0.0663073813877394,0
0.45,0.854665310412314,0.0456519557232931,0.0912327976133192,0
0.5,0.709614271118386,0.0485020078915942,0.178134924453854,0
0.05,2.07706513796512,0.0630142277103225,0,0
0.1,1.73366632554817,0.067143599770978,0,0
0.15,1.5616462776316,0.0577324096954153,0,0
0.2,1.37976874465804,0.044282103855483,0,0
0.25,1.21031781505498,0.0501692798430374,0.00866134154556828,0
0.3,1.08973907307846,0.0616875652210029,0.00519680492734097,0
0.35,1.0001430482509,0.0665371520736394,0.00731402174959099,0
0.4,0.922721484043563,0.0784555243203856,0.0331055721297277,0
0.45,0.756524642031181,0.0411098176832355,0.105187181214513,0
0.5,0.69410365409593,0.0739129908325819,0.165720334905206,0
0.05,2.03365378972872,0.0769906718529529,0,0
0.1,1.76054563632005,0.0608419888146646,0,0
0.15,1.56263731486649,0.0683841788850646,0,0
0.2,1.42323336401702,0.0734450119666914,0,0
0.25,1.24216410906406,0.0472989100901902,0.000577422769704552,0
0.3,1.14993441134951,0.0406503605451187,0.0024059282071023,0
0.35,0.986826277217442,0.057063075507621,0.0252141276104321,0
0.4,0.911069743606215,0.100549057341465,0.0647675873351939,0
0.45,0.777114157275884,0.0423627703927292,0.114425945529785,0
0.5,0.745489997175435,0.0462722541765364,0.158406313155615,0
0.05,2.04529164342804,0.0511946005720979,0,0
0.1,1.7644161862649,0.077888705151152,0,0
0.15,1.60920823530562,0.0411359703947158,0,0
0.2,1.38380811535176,0.0813898452450787,0.000288711384852276,0
0.25,1.25893402378101,0.0707352923906272,9.6237128284092e-05,0
0.3,1.06792914069776,0.0429529512172176,0.0216533538639207,0
0.35,0.965830336861948,0.061388642664348,0.0306996439226253,0
0.4,0.914015753190412,0.051363747859514,0.0444615532672505,0
0.45,0.74749163733554,0.0453230986911704,0.137522856317967,0
0.5,0.699559684595735,0.0441430363569794,0.186411317486286,0
0.05,1.93426156270026,0.0863511105648192,0,0
0.1,1.68658410654521,0.0573718218079695,0,0
0.15,1.53445689742846,0.064139339368991,0,0
0.2,1.40581614859049,0.047716322919117,0,0
0.25,1.26054946633578,0.0725986665086953,0,0
0.3,1.08905420085858,0.0498363992984949,0.00904629005870465,0
0.35,0.986846231001094,0.0555124734971755,0.0294485612549322,0
0.4,0.847632922903918,0.0444327461418303,0.0630353190260803,0
0.45,0.830008922160964,0.0459784658199154,0.0716004234433645,0
0.5,0.741135408531332,0.0472742617513902,0.224906168799923,0
0.05,1.9643345112409,0.0434927259854558,0,0
0.1,1.77221965763833,0.0764664247651957,0,0
0.15,1.56111222492757,0.0528614510194071,0,0
0.2,1.433678110311,0.0450961836932106,0,0
0.25,1.30478214957845,0.0433701813114342,0.000384948513136368,0
0.3,1.18964946567874,0.0506051093811146,0.000673659897988644,0
0.35,0.993474966347746,0.0619378825640449,0.017803868732557,0
0.4,0.851191660729316,0.0827181375030937,0.0795881050909441,0
0.45,0.765544752430849,0.0460745461132495,0.153498219613127,0
0.5,0.629387855756532,0.0387018067574333,0.262438648830719,0
0.05,2.03216873626838,0.048167711969543,0,0
0.1,1.76778206373781,0.0584044949934819,0,0
0.15,1.59759985099377,0.0909710344081089,0,0
0.2,1.37529684225557,0.0758171427189447,0.00250216533538639,0
0.25,1.25963327378141,0.0463617491699788,9.6237128284092e-05,0
0.3,1.10033558676732,0.0445971064483554,0.00654412472331826,0
0.35,0.995396565288933,0.0474977192282956,0.0237705706861707,0
0.4,0.917859527243509,0.0430962799806273,0.0393609854681936,0
0.45,0.735407110760296,0.0592125377788115,0.185256471946877,0
0.5,0.697255110444201,0.0479778499242304,0.317101337696083,0
0.05,2.13963687835865,0.087218303944548,0,0
0.1,1.75381884956498,0.057379378816521,0,0
0.15,1.5641330148935,0.0431070489977602,0,0
0.2,1.40533757756392,0.0772730843447665,0,0
0.25,1.273763377358,0.0601284522022675,0.00182850543739775,0
0.3,1.16656173610995,0.0477505019152879,0.0144355692426138,0
0.35,0.972037016209689,0.0504877253000025,0.028197478587239,0
0.4,0.8915718624264,0.0505678408318203,0.0588971225098643,0
0.45,0.844324560654682,0.0543851908409225,0.0757386199595804,0
0.5,0.663310186040144,0.0492790186409332,0.231546530651525,0
0.05,2.08170009429888,0.0511009427348264,0,0
0.1,1.68649676171891,0.0613196076432997,0,0
0.15,1.6054875836309,0.0682285180191188,0,0
0.2,1.39792345185782,0.0439637261133704,0,0
0.25,1.25267607664372,0.0434347976970207,0.00269463959195458,0
0.3,1.13554761273875,0.0451696351269537,0.00490809354248869,0
0.35,0.982115238694233,0.0409799825025799,0.0227119622750457,0
0.4,0.870887560762772,0.0423745685643494,0.0428255220864209,0
0.45,0.797204636685807,0.0613111535434874,0.119045327687422,0
0.5,0.688647118406464,0.0427856402521094,0.219228178231162,0
0.05,2.11936000579828,0.0621133399334066,0,0
0.1,1.84722376713542,0.0619041344765497,0,0
0.15,1.58680631846223,0.0455960242546418,0,0
0.2,1.41165600502755,0.0493840752807624,0,0
0.25,1.25086452545272,0.0455467294026751,0.00230969107881821,0
0.3,1.15796921863392,0.0623698389727576,0.00452314502935232,0
0.35,1.00395365859486,0.052823279498268,0.015686651910307,0
0.4,0.886947094241508,0.0773621953085162,0.0536040804542392,0
0.45,0.795836129017152,0.0551366501472639,0.120296410355115,0
0.5,0.736062767583062,0.0529741608994917,0.148108940429218,0
0.05,2.12519150619442,0.0562514132958229,0,0
0.1,1.84941977459532,0.0518506716544433,0,0
0.15,1.55003368018177,0.0641617885190253,0,0
0.2,1.35938783954477,0.089355561141205,9.6237128284092e-05,0
0.25,1.19998809290314,0.0589164790397738,0.00163603118082956,0
0.3,1.04542826696351,0.0834492003205398,0.0158791261668752,0
0.35,0.96274900323657,0.0514134668689416,0.0454239245500914,0
0.4,0.91565088317806,0.0485225330425262,0.0346453661822731,0
0.45,0.790248517032278,0.0538850984844101,0.128765277644115,0
0.5,0.689641239482327,0.0466743760483257,0.245982099894139,0
0.05,2.12223387974908,0.0601783118939593,0,0
0.1,1.82971866165765,0.0933395856725299,0,0
0.15,1.55845660003649,0.112595054934531,0,0
0.2,1.48558102890976,0.0546115796414786,0,0
0.25,1.28279760883173,0.0520228767114884,0.000288711384852276,0
0.3,1.11931525823435,0.0521662092918617,0.00731402174959099,0
0.35,1.04766045401563,0.0931469643831346,0.0103936098546819,0
0.4,0.907815395202761,0.0548117835286095,0.0455201616783755,0
0.45,0.783508576360479,0.0457217908744777,0.130690020209797,0
0.5,0.76444140518667,0.0760635664040593,0.148590126070638,0
0.05,2.02950125708721,0.0536383275700324,0,0
0.1,1.78467401169361,0.0524082143563473,0,0
0.15,1.58674970299924,0.0592975867300999,0,0
0.2,1.40096931797847,0.0434446261634073,0,0
0.25,1.24285010903673,0.0587426657550219,0.00577422769704552,0
0.3,1.09672348831489,0.048893417646302,0.00692907323645462,0
0.35,0.983337011700682,0.0603159504988048,0.0350303146954095,0
0.4,0.868313314785213,0.0638759650504128,0.0927725916658647,0
0.45,0.750118443135643,0.0493500066215029,0.156000384948513,0
0.5,0.702347008926399,0.0444765820772669,0.236454624194014,0
0.05,2.04190476400336,0.0633068855723468,0,0
0.1,1.75860390565487,0.0558513457544558,0,0
0.15,1.57974316153019,0.0667859557868584,0,0
0.2,1.39338322255468,0.0457774943490982,0,0
0.25,1.19304462604593,0.0538961849280011,0.00654412472331826,0
0.3,1.08706880029421,0.0438420203793606,0.00173226830911366,0
0.35,0.9969763721349,0.0608113920635602,0.0384948513136368,0
0.4,0.90199261865521,0.0674740601923068,0.0728515061110576,0
0.45,0.823025084710829,0.0498129047920304,0.10489846982966,0
0.5,0.70344948995439,0.0571520002049654,0.166778943316331,0
0.05,2.1658259121303,0.135385662592802,0,0
0.1,1.69660467710588,0.0539587820831568,0,0
0.15,1.52901124404602,0.0528645498515023,0,0
0.2,1.34369739169289,0.061476639853648,0.0036570108747955,0
0.25,1.27123906408419,0.0667815457587254,0.00500433067077278,0
0.3,1.16847038742646,0.0571986060986299,0.0151092291406024,0
0.35,0.969565963477032,0.0648502684226757,0.0241555191993071,0
0.4,0.881278766308193,0.0442358028578245,0.0741025887787508,0
0.45,0.812707086721162,0.0431734609105195,0.116446925223751,0
0.5,0.709362028745139,0.0568926527429471,0.166201520546627,0
0.05,2.05087309189365,0.184385460501807,0,0
0.1,1.76661059971682,0.0543413757607773,0,0
0.15,1.54734383595751,0.0419212285440886,0,0
0.2,1.34528949564953,0.0547313297289085,0.000577422769704552,0
0.25,1.28782038634913,0.100104625155655,0,0
0.3,1.14742160911864,0.0612721694675892,0.00914252718698874,0
0.35,0.936805311455926,0.0443722491506103,0.0322394379751708,0
0.4,0.8748578826816,0.0606885148238492,0.0551438745067847,0
0.45,0.77018263037647,0.041773637278167,0.161389664132422,0
0.5,0.675753749483072,0.0473895481423365,0.220094312385718,0
0.05,2.05554092939324,0.0510418989484111,0,0
0.1,1.83551389602629,0.0543267185906477,0,0
0.15,1.48006412694318,0.0551241979752989,0,0
0.2,1.4189854074929,0.0555573172075162,0,0
0.25,1.24236238795689,0.0820794926801628,0.00096237128284092,0
0.3,1.05846614037075,0.0448443058792301,0.0127033009335001,0
0.35,0.994875321581051,0.0471403049416666,0.0255028389952844,0
0.4,0.888764536088295,0.0450112015439439,0.0695794437493985,0
0.45,0.795477255877893,0.045600984104654,0.124530843999615,0
0.5,0.670410376933676,0.0387693353298211,0.21095178519873,0
0.05,1.98814541470012,0.0460256866430367,0,0
0.1,1.75411112410952,0.0465776762093854,0,0
0.15,1.59276699392655,0.0506434387024014,0,0
0.2,1.45894627339866,0.0501464897679129,0,0
0.25,1.26981907598866,0.0850500330244073,0,0
0.3,1.0843849478329,0.0528907529699427,0.0102973727263978,0
0.35,1.00465232805114,0.0504863644032856,0.0172264459628525,0
0.4,0.877412830321678,0.0950518495053918,0.0913290347416033,0
0.45,0.790454167229532,0.0454478580738225,0.120777595996535,0
0.5,0.669722168384985,0.044332444676155,0.197189875854105,0
0.05,2.02675498333303,0.0738597055084083,0,0
0.1,1.77026414214714,0.142002975478365,0,0
0.15,1.605940408069,0.0589915425522307,0,0
0.2,1.37214768446596,0.0502445372846395,0,0
0.25,1.21126762578113,0.0807708353373328,0.00423443364450005,0
0.3,1.10840944897847,0.0466921364219744,0.00818015590414782,0
0.35,1.00715982540778,0.0417545027180169,0.0177076316042729,0
0.4,0.898508014594171,0.0442826049705173,0.0792993937060918,0
0.45,0.778095576036788,0.0438620331041436,0.122606101433933,0
0.5,0.679568388096162,0.0812230340729754,0.240304109325378,0
0.05,2.13045087011769,0.0737158875128665,0,0
0.1,1.84696751231222,0.0645326076906844,0,0
0.15,1.59974962551797,0.0443948139983342,0,0
0.2,1.40295938278485,0.0423421307630594,0,0
0.25,1.20532860397197,0.0455693538725079,0.00182850543739775,0
0.3,1.18592126911132,0.0892146937577624,0.00731402174959099,0
0.35,0.946796588328323,0.0563050845561851,0.0304109325377731,0
0.4,0.911604868699389,0.0591007352826608,0.0471561928592051,0
0.45,0.757524998790604,0.0551920999846244,0.130593783081513,0
0.5,0.709253284102236,0.0436413633531099,0.172456933885093,0
0.05,1.99130543937072,0.0863247257235406,0,0
0.1,1.73213049263195,0.0466602410897149,0,0
0.15,1.60731256442604,0.048099065061181,0,0
0.2,1.41493839725694,0.0593642540483903,0,0
0.25,1.23845363033628,0.0441612187187722,0.00182850543739775,0
0.3,1.09787517139682,0.0413259855883412,0.00567799056876143,0
0.35,0.970334362334914,0.0586697799710463,0.0207872197093639,0
0.4,0.831034713568193,0.0456569424279311,0.0918102203830238,0
0.45,0.77629930305218,0.0550243412613192,0.118852853430854,0
0.5,0.680777206128983,0.0582885602423474,0.277451640843037,0
0.05,2.03328659618852,0.0763900663777055,0,0
0.1,1.80265121234362,0.0519337550841391,0,0
0.15,1.57356434995392,0.0691602916370133,0,0
0.2,1.34424464386222,0.0487721493577573,0,0
0.25,1.27742832659228,0.0810549832025102,0.000673659897988644,0
0.3,1.0933277917611,0.0609462299922912,0.00654412472331826,0
0.35,1.0430234672151,0.0593610490999409,0.0119334039072274,0
0.4,0.925543173051571,0.0602085636447826,0.0513906265037051,0
0.45,0.791444618112788,0.0533890387535178,0.109614089115581,0
0.5,0.726708978633967,0.0488298532494052,0.213261476277548,0
0.05,2.04303817059824,0.0636822826092742,0,0
0.1,1.71053797257966,0.0548491328747749,0,0
0.15,1.5754239869231,0.057594272417478,0,0
0.2,1.28407268892709,0.0566869981168162,0.00144355692426138,0
0.25,1.24917703615354,0.0725864732395954,0.0011548455394091,0
0.3,1.11158453810825,0.0940542423719685,0.0132807237032047,0
0.35,0.996256168727853,0.0584242146602685,0.0200173226830911,0
0.4,0.834757420276092,0.0493280575784232,0.0900779520739101,0
0.45,0.80834621635187,0.056575887269881,0.106823212395342,0
0.5,0.679284571700666,0.0421590886417481,0.281782311615821,0
0.05,2.07820596709018,0.0594966051174473,0,0
0.1,1.80605461495129,0.054228436035064,0,0
0.15,1.54032137625198,0.0544045847960291,0,0
0.2,1.42444332181985,0.0406972074484571,0,0
0.25,1.20165945873583,0.0822366728329038,0.000769897026272736,0
0.3,1.10590451833249,0.0495176046348626,0.010489846982966,0
0.35,0.954789395055433,0.0488564306022155,0.0243479934558753,0.00144355692426138
0.4,0.874470054609352,0.0744299365712769,0.0757386199595804,0
0.45,0.790383404482925,0.0442060921448479,0.11500336829949,0
0.5,0.762962082400056,0.0961758907294414,0.160812241362718,0
0.05,2.1182085756887,0.192647936275873,0,0
0.1,1.77559186523408,0.0570994003189259,0,0
