user_id,treated,factual_y1,cf_y0_lower,cf_y0_upper,ite_lower,ite_upper
1991,1,7.5,5.778262394368224,8.253437781688081,-0.7534377816880813,1.721737605631776
200,1,7.1,5.778262394368224,8.253437781688081,-1.1534377816880816,1.3217376056317756
2003,1,8.8,5.778262394368224,8.253437781688081,0.5465622183119194,3.0217376056317766
2009,1,7.6,5.778262394368224,8.253437781688081,-0.6534377816880816,1.8217376056317756
2011,1,8.1,5.778262394368224,8.253437781688081,-0.15343778168808164,2.3217376056317756
2012,1,7.2,5.778262394368224,8.253437781688081,-1.053437781688081,1.421737605631776
2014,1,7.3,5.778262394368224,8.253437781688081,-0.9534377816880815,1.5217376056317757
2017,1,6.5,5.778262394368224,8.253437781688081,-1.7534377816880813,0.7217376056317759
2018,1,8.3,5.778262394368224,8.253437781688081,0.04656221831191942,2.5217376056317766
2027,1,5.7,5.778262394368224,8.253437781688081,-2.553437781688081,-0.07826239436822391
2030,1,5.7,5.778262394368224,8.253437781688081,-2.553437781688081,-0.07826239436822391
2034,1,6.2,5.778262394368224,8.253437781688081,-2.053437781688081,0.4217376056317761
2042,1,6.7,5.778262394368224,8.253437781688081,-1.553437781688081,0.9217376056317761
2053,1,7.3,5.778262394368224,8.253437781688081,-0.9534377816880815,1.5217376056317757
2057,1,6.4,5.778262394368224,8.253437781688081,-1.853437781688081,0.6217376056317763
2059,1,7.8,5.778262394368224,8.253437781688081,-0.45343778168808146,2.0217376056317757
2061,1,6.9,5.778262394368224,8.253437781688081,-1.353437781688081,1.1217376056317763
2067,1,6.3,5.778262394368224,8.253437781688081,-1.9534377816880815,0.5217376056317757
2075,1,6.7,5.778262394368224,8.253437781688081,-1.553437781688081,0.9217376056317761
2085,1,8.7,5.778262394368224,8.253437781688081,0.446562218311918,2.921737605631775
2090,1,6.2,5.778262394368224,8.253437781688081,-2.053437781688081,0.4217376056317761
2096,1,8.5,5.778262394368224,8.253437781688081,0.2465622183119187,2.721737605631776
2097,1,6.4,5.778262394368224,8.253437781688081,-1.853437781688081,0.6217376056317763
2101,1,6.9,5.778262394368224,8.253437781688081,-1.353437781688081,1.1217376056317763
2103,1,8.1,5.778262394368224,8.253437781688081,-0.15343778168808164,2.3217376056317756
2107,1,9.0,5.778262394368224,8.253437781688081,0.7465622183119187,3.221737605631776
2108,1,7.1,5.778262394368224,8.253437781688081,-1.1534377816880816,1.3217376056317756
2112,1,6.6,5.778262394368224,8.253437781688081,-1.6534377816880816,0.8217376056317756
2114,1,5.8,5.778262394368224,8.253437781688081,-2.4534377816880815,0.021737605631775736
2122,1,5.9,5.778262394368224,8.253437781688081,-2.353437781688081,0.12173760563177627
2128,1,8.6,5.778262394368224,8.253437781688081,0.34656221831191836,2.8217376056317756
2131,1,5.4,5.778262394368224,8.253437781688081,-2.853437781688081,-0.37826239436822373
2142,1,6.3,5.778262394368224,8.253437781688081,-1.9534377816880815,0.5217376056317757
2145,1,7.3,5.778262394368224,8.253437781688081,-0.9534377816880815,1.5217376056317757
2150,1,6.5,5.778262394368224,8.253437781688081,-1.7534377816880813,0.7217376056317759
2151,1,9.2,5.778262394368224,8.253437781688081,0.946562218311918,3.421737605631775
2161,1,9.0,5.778262394368224,8.253437781688081,0.7465622183119187,3.221737605631776
2169,1,5.5,5.778262394368224,8.253437781688081,-2.7534377816880813,-0.2782623943682241
217,1,8.0,5.778262394368224,8.253437781688081,-0.2534377816880813,2.221737605631776
2170,1,6.8,5.778262394368224,8.253437781688081,-1.4534377816880815,1.0217376056317757
2177,1,5.4,5.778262394368224,8.253437781688081,-2.853437781688081,-0.37826239436822373
2178,1,5.8,5.778262394368224,8.253437781688081,-2.4534377816880815,0.021737605631775736
2182,1,6.2,5.778262394368224,8.253437781688081,-2.053437781688081,0.4217376056317761
2184,1,8.2,5.778262394368224,8.253437781688081,-0.053437781688082,2.421737605631775
2185,1,9.0,5.778262394368224,8.253437781688081,0.7465622183119187,3.221737605631776
2186,1,10.2,5.778262394368224,8.253437781688081,1.946562218311918,4.421737605631775
2187,1,6.7,5.778262394368224,8.253437781688081,-1.553437781688081,0.9217376056317761
2190,1,5.6,5.778262394368224,8.253437781688081,-2.6534377816880816,-0.17826239436822444
2191,1,6.7,5.778262394368224,8.253437781688081,-1.553437781688081,0.9217376056317761
2197,1,8.5,5.778262394368224,8.253437781688081,0.2465622183119187,2.721737605631776
22,1,7.8,5.778262394368224,8.253437781688081,-0.45343778168808146,2.0217376056317757
2202,1,6.5,5.778262394368224,8.253437781688081,-1.7534377816880813,0.7217376056317759
2203,1,6.4,5.778262394368224,8.253437781688081,-1.853437781688081,0.6217376056317763
2209,1,5.6,5.778262394368224,8.253437781688081,-2.6534377816880816,-0.17826239436822444
221,1,7.3,5.778262394368224,8.253437781688081,-0.9534377816880815,1.5217376056317757
2210,1,6.3,5.778262394368224,8.253437781688081,-1.9534377816880815,0.5217376056317757
2211,1,7.7,5.778262394368224,8.253437781688081,-0.5534377816880811,1.921737605631776
2212,1,7.8,5.778262394368224,8.253437781688081,-0.45343778168808146,2.0217376056317757
2215,1,6.9,5.778262394368224,8.253437781688081,-1.353437781688081,1.1217376056317763
2219,1,6.2,5.778262394368224,8.253437781688081,-2.053437781688081,0.4217376056317761
2226,1,6.4,5.778262394368224,8.253437781688081,-1.853437781688081,0.6217376056317763
2227,1,7.1,5.778262394368224,8.253437781688081,-1.1534377816880816,1.3217376056317756
223,1,6.7,5.778262394368224,8.253437781688081,-1.553437781688081,0.9217376056317761
2230,1,7.8,5.778262394368224,8.253437781688081,-0.45343778168808146,2.0217376056317757
2247,1,6.5,5.778262394368224,8.253437781688081,-1.7534377816880813,0.7217376056317759
2248,1,11.5,5.778262394368224,8.253437781688081,3.2465622183119187,5.721737605631776
225,1,7.9,5.778262394368224,8.253437781688081,-0.35343778168808093,2.1217376056317763
2251,1,7.6,5.778262394368224,8.253437781688081,-0.6534377816880816,1.8217376056317756
2254,1,7.2,5.778262394368224,8.253437781688081,-1.053437781688081,1.421737605631776
2255,1,7.2,5.778262394368224,8.253437781688081,-1.053437781688081,1.421737605631776
2257,1,7.2,5.778262394368224,8.253437781688081,-1.053437781688081,1.421737605631776
2258,1,8.2,5.778262394368224,8.253437781688081,-0.053437781688082,2.421737605631775
2264,1,7.6,5.778262394368224,8.253437781688081,-0.6534377816880816,1.8217376056317756
2268,1,6.1,5.778262394368224,8.253437781688081,-2.1534377816880816,0.32173760563177556
2275,1,6.2,5.778262394368224,8.253437781688081,-2.053437781688081,0.4217376056317761
2277,1,7.9,5.778262394368224,8.253437781688081,-0.35343778168808093,2.1217376056317763
2295,1,6.8,5.778262394368224,8.253437781688081,-1.4534377816880815,1.0217376056317757
2306,1,7.8,5.778262394368224,8.253437781688081,-0.45343778168808146,2.0217376056317757
2315,1,7.0,5.778262394368224,8.253437781688081,-1.2534377816880813,1.221737605631776
2321,1,6.0,5.778262394368224,8.253437781688081,-2.2534377816880813,0.2217376056317759
2331,1,12.0,5.778262394368224,8.253437781688081,3.7465622183119187,6.221737605631776
2352,1,7.9,5.778262394368224,8.253437781688081,-0.35343778168808093,2.1217376056317763
2369,1,7.5,5.778262394368224,8.253437781688081,-0.7534377816880813,1.721737605631776
2376,1,8.6,5.778262394368224,8.253437781688081,0.34656221831191836,2.8217376056317756
2384,1,6.6,5.778262394368224,8.253437781688081,-1.6534377816880816,0.8217376056317756
2385,1,4.9,5.778262394368224,8.253437781688081,-3.353437781688081,-0.8782623943682237
2387,1,7.8,5.778262394368224,8.253437781688081,-0.45343778168808146,2.0217376056317757
2391,1,7.3,5.778262394368224,8.253437781688081,-0.9534377816880815,1.5217376056317757
2395,1,6.1,5.778262394368224,8.253437781688081,-2.1534377816880816,0.32173760563177556
2396,1,9.0,5.778262394368224,8.253437781688081,0.7465622183119187,3.221737605631776
240,1,7.3,5.778262394368224,8.253437781688081,-0.9534377816880815,1.5217376056317757
2402,1,6.2,5.778262394368224,8.253437781688081,-2.053437781688081,0.4217376056317761
2403,1,7.5,5.778262394368224,8.253437781688081,-0.7534377816880813,1.721737605631776
2405,1,5.9,5.778262394368224,8.253437781688081,-2.353437781688081,0.12173760563177627
2408,1,6.9,5.778262394368224,8.253437781688081,-1.353437781688081,1.1217376056317763
2412,1,6.3,5.778262394368224,8.253437781688081,-1.9534377816880815,0.5217376056317757
2419,1,8.4,5.778262394368224,8.253437781688081,0.14656221831191907,2.6217376056317763
2421,1,9.1,5.778262394368224,8.253437781688081,0.8465622183119184,3.3217376056317756
2423,1,6.5,5.778262394368224,8.253437781688081,-1.7534377816880813,0.7217376056317759
2428,1,7.5,5.778262394368224,8.253437781688081,-0.7534377816880813,1.721737605631776
2433,1,7.2,5.778262394368224,8.253437781688081,-1.053437781688081,1.421737605631776
2437,1,7.0,5.778262394368224,8.253437781688081,-1.2534377816880813,1.221737605631776
2438,1,6.6,5.778262394368224,8.253437781688081,-1.6534377816880816,0.8217376056317756
2440,1,8.5,5.778262394368224,8.253437781688081,0.2465622183119187,2.721737605631776
2442,1,7.9,5.778262394368224,8.253437781688081,-0.35343778168808093,2.1217376056317763
2444,1,6.1,5.778262394368224,8.253437781688081,-2.1534377816880816,0.32173760563177556
2446,1,5.5,5.778262394368224,8.253437781688081,-2.7534377816880813,-0.2782623943682241
2451,1,6.5,5.778262394368224,8.253437781688081,-1.7534377816880813,0.7217376056317759
2456,1,7.7,5.778262394368224,8.253437781688081,-0.5534377816880811,1.921737605631776
2457,1,6.8,5.778262394368224,8.253437781688081,-1.4534377816880815,1.0217376056317757
2458,1,5.6,5.778262394368224,8.253437781688081,-2.6534377816880816,-0.17826239436822444
246,1,9.6,5.778262394368224,8.253437781688081,1.3465622183119184,3.8217376056317756
2460,1,7.2,5.778262394368224,8.253437781688081,-1.053437781688081,1.421737605631776
2462,1,6.5,5.778262394368224,8.253437781688081,-1.7534377816880813,0.7217376056317759
2470,1,6.8,5.778262394368224,8.253437781688081,-1.4534377816880815,1.0217376056317757
2471,1,6.0,5.778262394368224,8.253437781688081,-2.2534377816880813,0.2217376056317759
2473,1,7.8,5.778262394368224,8.253437781688081,-0.45343778168808146,2.0217376056317757
2482,1,6.5,5.778262394368224,8.253437781688081,-1.7534377816880813,0.7217376056317759
2483,1,6.2,5.778262394368224,8.253437781688081,-2.053437781688081,0.4217376056317761
2485,1,6.8,5.778262394368224,8.253437781688081,-1.4534377816880815,1.0217376056317757
2488,1,6.3,5.778262394368224,8.253437781688081,-1.9534377816880815,0.5217376056317757
2494,1,6.4,5.778262394368224,8.253437781688081,-1.853437781688081,0.6217376056317763
2496,1,8.4,5.778262394368224,8.253437781688081,0.14656221831191907,2.6217376056317763
2508,1,6.8,5.778262394368224,8.253437781688081,-1.4534377816880815,1.0217376056317757
2509,1,7.0,5.778262394368224,8.253437781688081,-1.2534377816880813,1.221737605631776
251,1,7.6,5.778262394368224,8.253437781688081,-0.6534377816880816,1.8217376056317756
2510,1,6.0,5.778262394368224,8.253437781688081,-2.2534377816880813,0.2217376056317759
2515,1,10.8,5.778262394368224,8.253437781688081,2.5465622183119194,5.021737605631777
2517,1,8.9,5.778262394368224,8.253437781688081,0.6465622183119191,3.1217376056317763
2518,1,6.0,5.778262394368224,8.253437781688081,-2.2534377816880813,0.2217376056317759
2520,1,7.0,5.778262394368224,8.253437781688081,-1.2534377816880813,1.221737605631776
2525,1,7.3,5.778262394368224,8.253437781688081,-0.9534377816880815,1.5217376056317757
2527,1,6.8,5.778262394368224,8.253437781688081,-1.4534377816880815,1.0217376056317757
2533,1,7.4,5.778262394368224,8.253437781688081,-0.8534377816880809,1.6217376056317763
2534,1,6.9,5.778262394368224,8.253437781688081,-1.353437781688081,1.1217376056317763
2536,1,6.5,5.778262394368224,8.253437781688081,-1.7534377816880813,0.7217376056317759
2538,1,7.0,5.778262394368224,8.253437781688081,-1.2534377816880813,1.221737605631776
2548,1,7.5,5.778262394368224,8.253437781688081,-0.7534377816880813,1.721737605631776
2550,1,5.5,5.778262394368224,8.253437781688081,-2.7534377816880813,-0.2782623943682241
2551,1,5.7,5.778262394368224,8.253437781688081,-2.553437781688081,-0.07826239436822391
2557,1,6.1,5.778262394368224,8.253437781688081,-2.1534377816880816,0.32173760563177556
2562,1,8.3,5.778262394368224,8.253437781688081,0.04656221831191942,2.5217376056317766
2565,1,6.4,5.778262394368224,8.253437781688081,-1.853437781688081,0.6217376056317763
2570,1,7.2,5.778262394368224,8.253437781688081,-1.053437781688081,1.421737605631776
2573,1,6.1,5.778262394368224,8.253437781688081,-2.1534377816880816,0.32173760563177556
2574,1,7.2,5.778262394368224,8.253437781688081,-1.053437781688081,1.421737605631776
2577,1,6.5,5.778262394368224,8.253437781688081,-1.7534377816880813,0.7217376056317759
2581,1,8.3,5.778262394368224,8.253437781688081,0.04656221831191942,2.5217376056317766
2582,1,7.4,5.778262394368224,8.253437781688081,-0.8534377816880809,1.6217376056317763
2586,1,6.7,5.778262394368224,8.253437781688081,-1.553437781688081,0.9217376056317761
2587,1,7.5,5.778262394368224,8.253437781688081,-0.7534377816880813,1.721737605631776
2592,1,5.3,5.778262394368224,8.253437781688081,-2.9534377816880815,-0.47826239436822426
2594,1,6.6,5.778262394368224,8.253437781688081,-1.6534377816880816,0.8217376056317756
2603,1,6.1,5.778262394368224,8.253437781688081,-2.1534377816880816,0.32173760563177556
2609,1,5.8,5.778262394368224,8.253437781688081,-2.4534377816880815,0.021737605631775736
2611,1,7.9,5.778262394368224,8.253437781688081,-0.35343778168808093,2.1217376056317763
2613,1,6.9,5.778262394368224,8.253437781688081,-1.353437781688081,1.1217376056317763
2614,1,9.3,5.778262394368224,8.253437781688081,1.0465622183119194,3.5217376056317766
2615,1,7.0,5.778262394368224,8.253437781688081,-1.2534377816880813,1.221737605631776
2617,1,7.8,5.778262394368224,8.253437781688081,-0.45343778168808146,2.0217376056317757
